order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name
1777,3441,176,2023-08-08,478.36,Annapurna Tiffins South Indian
1778,3645,251,2023-11-02,1538.83,Darbar Restaurant North Indian
1779,4208,249,2023-02-26,1461.76,Amma Delights Family Restaurant
1780,1056,106,2023-03-02,261.67,Amma Kitchen Punjabi
1781,4432,259,2023-05-05,1339.97,Royal Biryani North Indian
1782,2722,236,2023-07-03,344.38,Amma Tiffins South Indian
1783,3407,252,2023-09-24,1648.42,Darbar Kitchen Non-Veg
1784,1853,251,2023-08-04,8350.16,Amma Tiffins South Indian
1785,3054,120,2023-01-14,898.5,Taste of Biryani Non-Veg
1786,3983,108,2023-12-10,424.07,Flavour Street Kitchen
1787,3669,239,2023-08-03,1371.63,The Feast Factory
1788,3640,121,2023-04-19,477.84,Tandoori Junction
1789,1071,163,2023-05-20,221.96,Darbar Delights South Indian
1790,3993,105,2023-09-12,1064.87,Darbar Kitchen Non-Veg
1791,4015,164,2023-08-10,1331.84,Sri Tiffins Andhra
1792,2470,200,2023-11-20,844.88,Spice Kitchen Punjabi
1793,3361,250,2023-12-09,289.51,New Cafe North Indian
1794,1331,210,2023-01-09,397.03,FoodHub Express
1795,3388,197,2023-08-24,231.0,Annapurna Tiffins South Indian
1796,2164,187,2023-12-04,689.54,The Feast Factory
1797,2657,215,2023-08-25,1071.18,Amma Kitchen Punjabi
1798,4216,174,2023-06-02,808.63,Biryani Brothers
1799,4948,275,2023-07-08,1030.5,New Foods Chinese
1800,1243,262,2023-12-12,252.66,Amma Biryani North Indian
1801,1492,295,2023-01-20,1073.67,Tandoori Junction
1802,3813,175,2023-11-15,1513.3,Ruchi Curry House Multicuisine
1803,4175,195,2023-11-22,1412.49,Taste of Biryani Non-Veg
1804,4683,288,2023-01-17,1240.4,Darbar Restaurant North Indian
1805,3506,196,2023-10-12,286.78,New Cafe North Indian
1806,4345,245,2023-09-04,1229.13,The Feast Factory
1807,1711,290,2023-10-20,1755.38,Royal Eatery South Indian
1808,1833,243,2023-10-04,1797.51,Ruchi Foods Chinese
1809,4043,292,2023-08-23,385.49,Urban Biryani House
1810,4319,104,2023-05-13,6846.94,Taste of Biryani Non-Veg
1811,1362,227,2023-02-25,1399.45,Amma Restaurant South Indian
1812,4123,148,2023-12-12,487.9,Ruchi Biryani Punjabi
1813,3588,198,2023-11-11,571.57,Royal Eatery South Indian
1814,3816,246,2023-11-14,170.97,Udupi Curry House South Indian
1815,4211,275,2023-12-26,430.14,Royal Eatery South Indian
1816,4064,193,2023-12-10,1286.76,Darbar Delights South Indian
1817,3969,266,2023-03-18,1694.17,Bombay Spice Villa
1818,1472,195,2023-08-27,281.15,Swagath Cafe Multicuisine
1819,1973,172,2023-06-14,213.39,Ruchi Curry House Multicuisine
1820,3323,142,2023-07-03,1770.31,Royal Biryani North Indian
1821,3488,103,2023-01-19,1130.24,Darbar Delights South Indian
1822,2266,223,2023-12-20,1669.49,Amma Delights Family Restaurant
1823,2389,173,2023-08-27,1114.19,Bombay Spice Villa
1824,4977,148,2023-10-11,872.1,Udupi Curry House South Indian
1825,1538,297,2023-01-04,403.79,Chef’s Delight Kitchen
1826,2373,136,2023-11-12,233.89,Bombay Spice Villa
1827,1749,214,2023-07-15,947.71,Chef’s Delight Kitchen
1828,4932,276,2023-01-02,1383.34,Royal Biryani North Indian
1829,2725,128,2023-08-06,767.88,Darbar Restaurant North Indian
1830,2641,223,2023-01-15,1684.18,Curry Kings Restaurant
1831,2839,107,2023-07-15,1594.53,Curry Kings Restaurant
1832,4432,166,2023-12-13,936.88,Grand Cafe Punjabi
1833,1226,135,2023-07-10,551.51,Urban Biryani House
1834,4845,242,2023-12-11,205.64,Royal Masala Point
1835,1541,299,2023-12-12,138.64,Darbar Kitchen Non-Veg
1836,2946,145,2023-08-26,435.94,Masala Trail Multicuisine
1837,3037,102,2023-05-05,1422.0,Annapurna Tiffins South Indian
1838,4331,280,2023-10-17,471.31,Amma Biryani North Indian
1839,2610,250,2023-10-11,1211.89,FoodHub Express
1840,4363,117,2023-10-15,1576.27,New Cafe North Indian
1841,4872,222,2023-06-12,1715.66,Darbar Restaurant North Indian
1842,4639,289,2023-10-16,723.1,Amma Kitchen Punjabi
1843,1029,210,2023-05-13,113.57,New Foods Chinese
1844,1731,171,2023-04-09,1268.38,Taste of Biryani Non-Veg
1845,4166,296,2023-08-03,291.64,Royal Eatery South Indian
1846,3874,148,2023-08-12,1520.71,Darbar Restaurant North Indian
1847,2286,293,2023-02-20,218.83,Royal Biryani North Indian
1848,4084,170,2023-06-17,1592.98,Spice Mess Punjabi
1849,4491,233,2023-09-23,743.1,Ruchi Curry House Multicuisine
1850,2678,182,2023-10-15,1235.45,Flavour Street Kitchen
1851,1395,269,2023-09-03,1551.17,Curry Kings Restaurant
1852,1997,294,2023-12-15,1052.43,Ruchi Foods Chinese
1853,3294,226,2023-05-14,392.09,Amma Tiffins South Indian
1854,3112,240,2023-12-02,413.67,Biryani Brothers
1855,4198,147,2023-12-19,477.15,Chef’s Delight Kitchen
1856,2576,167,2023-12-10,373.28,Udupi Curry House South Indian
1857,2066,111,2023-04-05,513.66,Flavour Street Kitchen
1858,1253,187,2023-01-13,1297.77,Royal Tiffins Multicuisine
1859,2416,204,2023-11-27,117.76,Swagath Cafe Multicuisine
1860,3824,236,2023-01-05,1687.2,Chef’s Delight Kitchen
1861,2904,259,2023-09-08,555.74,FoodHub Express
1862,3423,183,2023-01-08,1401.87,Flavour Street Kitchen
1863,4846,274,2023-12-03,109.41,Tandoori Junction
1864,1448,215,2023-03-09,187.47,New Foods Chinese
1865,2431,136,2023-04-17,394.8,Amma Kitchen Punjabi
1866,4753,102,2023-08-23,1778.81,Amma Kitchen Punjabi
1867,1313,207,2023-01-12,1108.51,Annapurna Tiffins South Indian
1868,3222,278,2023-11-02,921.13,Urban Biryani House
1869,3398,231,2023-09-06,1481.07,Swagath Cafe Multicuisine
1870,3556,125,2023-08-04,254.86,Punjabi Zaika House
1871,2120,218,2023-12-20,1129.08,Amma Delights Family Restaurant
1872,3194,119,2023-12-08,1092.57,New Cafe North Indian
1873,1489,210,2023-12-03,1027.78,Annapurna Tiffins South Indian
1874,2330,185,2023-02-04,1552.18,Darbar Kitchen Non-Veg
1875,2512,100,2023-01-27,114.2,Curry Kings Restaurant
1876,3555,179,2023-04-18,512.37,Spice Kitchen Punjabi
1877,2346,173,2023-12-23,1500.98,Darbar Kitchen Non-Veg
1878,4540,210,2023-07-25,1043.53,New Foods Chinese
1879,4339,179,2023-03-17,911.7,Biryani Brothers
1880,3017,278,2023-12-22,360.09,Ruchi Curry House Multicuisine
1881,1456,135,2023-07-25,1317.48,Ruchi Biryani Punjabi
1882,4160,295,2023-03-09,470.62,Spice Mess Andhra
1883,1635,178,2023-11-12,1054.78,Darbar Mess Pure Veg
1884,4638,171,2023-08-07,1738.6,Sri Tiffins Andhra
1885,3609,251,2023-07-24,1023.71,Grand Cafe Punjabi
1886,3299,297,2023-08-25,164.97,Ruchi Curry House Multicuisine
1887,4088,152,2023-06-13,1079.19,Udupi Curry House South Indian
1888,4092,291,2023-06-12,1674.09,Ruchi Foods Chinese
1889,2502,104,2023-12-16,806.18,Udupi Curry House South Indian
1890,1624,245,2023-01-16,279.54,Amma Tiffins South Indian
1891,4365,118,2023-12-10,479.37,Masala Trail Multicuisine
1892,2307,132,2023-01-17,543.92,New Foods Chinese
1893,3837,203,2023-02-23,304.29,Amma Kitchen Punjabi
1894,3080,286,2023-10-16,1424.61,Darbar Kitchen Non-Veg
1895,4604,165,2023-12-22,156.2,Amma Restaurant South Indian
1896,4624,277,2023-02-23,1589.07,Udupi Curry House South Indian
1897,2783,196,2023-09-25,441.72,Annapurna Kitchen Family Restaurant
1898,3818,176,2023-11-04,590.64,Chef’s Delight Kitchen
1899,4758,275,2023-01-24,1381.88,Flavour Street Kitchen
1900,1332,109,2023-01-19,978.42,Royal Biryani North Indian
1901,4641,154,2023-01-19,217.44,New Cafe North Indian
1902,1769,162,2023-10-27,388.7,Royal Biryani North Indian
1903,1467,240,2023-10-18,1103.2,Darbar Delights South Indian
1904,1515,103,2023-04-12,264.93,Curry Kings Restaurant
1905,4946,136,2023-08-10,929.05,Darbar Kitchen Non-Veg
1906,4210,118,2023-01-14,262.77,Amma Kitchen Punjabi
1907,1999,144,2023-01-20,195.92,Ruchi Foods South Indian
1908,4716,117,2023-03-16,754.14,Amma Delights Family Restaurant
1909,4309,240,2023-01-15,328.06,Udupi Curry House South Indian
1910,3608,139,2023-12-12,911.42,Taste of Biryani Non-Veg
1911,2777,143,2023-02-14,1491.71,Royal Tiffins Multicuisine
1912,1177,130,2023-11-18,1345.71,Bombay Spice Villa
1913,3760,139,2023-12-07,1461.13,Amma Tiffins South Indian
1914,2287,190,2023-12-21,1782.79,Annapurna Kitchen Family Restaurant
1915,1961,202,2023-01-07,216.81,Bombay Spice Villa
1916,2331,235,2023-12-10,1542.93,Annapurna Kitchen Family Restaurant
1917,4564,126,2023-08-14,1379.91,Udupi Curry House South Indian
1918,4808,242,2023-11-13,1584.54,Flavour Street Kitchen
1919,2969,125,2023-11-14,276.32,Annapurna Kitchen Family Restaurant
1920,4673,250,2023-06-03,667.3,Urban Biryani House
1921,3025,120,2023-10-27,851.72,Annapurna Kitchen Family Restaurant
1922,1961,161,2023-01-19,1082.88,Spice Mess Andhra
1923,3042,200,2023-03-25,265.76,Annapurna Tiffins South Indian
1924,1652,219,2023-05-16,1007.37,Flavour Street Kitchen
1925,3883,233,2023-01-25,1448.25,Bombay Spice Villa
1926,2695,115,2023-12-10,372.56,Biryani Brothers
1927,2123,150,2023-07-22,1010.09,Amma Tiffins South Indian
1928,4508,272,2023-12-16,197.78,Amma Delights Family Restaurant
1929,3287,210,2023-02-23,1716.26,Sri Tiffins Andhra
1930,1318,194,2023-11-16,1274.34,New Cafe North Indian
1931,4240,269,2023-08-26,1728.5,Amma Restaurant South Indian
1932,4390,291,2023-08-01,1789.27,Bombay Spice Villa
1933,2368,275,2023-01-10,490.59,Darbar Mess Pure Veg
1934,2464,134,2023-10-07,784.83,FoodHub Express
1935,4933,248,2023-06-08,569.35,Royal Biryani North Indian
1936,2739,268,2023-08-13,1484.06,Grand Cafe Punjabi
1937,4219,175,2023-01-08,594.23,Urban Biryani House
1938,3889,283,2023-02-09,377.63,Royal Biryani North Indian
1939,1640,210,2023-01-22,1663.26,Ruchi Foods South Indian
1940,2153,209,2023-05-11,1449.19,Amma Delights Family Restaurant
1941,2528,129,2023-01-04,520.13,Annapurna Tiffins South Indian
1942,3412,165,2023-12-10,1599.45,Amma Delights Family Restaurant
1943,2122,123,2023-08-20,268.8,Urban Biryani House
1944,2313,287,2023-10-16,1244.72,Ruchi Biryani Punjabi
1945,1537,234,2023-12-05,1431.99,Ruchi Biryani Punjabi
1946,1993,298,2023-12-04,1519.97,Biryani Brothers
1947,2920,281,2023-10-01,850.11,Spice Mess Punjabi
1948,2714,154,2023-08-19,1421.32,Annapurna Kitchen Family Restaurant
1949,4574,184,2023-02-19,1786.39,FoodHub Express
1950,1333,211,2023-12-16,1527.01,Ruchi Curry House Multicuisine
1951,1658,156,2023-06-23,208.72,Ruchi Biryani Punjabi
1952,3446,157,2023-05-13,323.36,Masala Trail Multicuisine
1953,4320,170,2023-12-19,1796.71,Spice Mess Andhra
1954,1178,235,2023-08-10,981.32,Bombay Spice Villa
1955,4210,167,2023-11-17,236.18,Ruchi Foods Chinese
1956,4906,150,2023-09-12,1168.4,Amma Tiffins South Indian
1957,4658,173,2023-08-01,1165.01,Taste of Biryani Non-Veg
1958,4549,150,2023-05-22,1361.61,Amma Tiffins South Indian
1959,3446,245,2023-01-10,404.54,Royal Masala Point
1960,3351,280,2023-09-07,1227.7,Royal Masala Point
1961,1370,144,2023-09-03,1781.27,Royal Eatery South Indian
1962,4546,235,2023-09-08,913.31,Bombay Spice Villa
1963,1219,285,2023-08-18,14623.82,New Cafe North Indian
1964,4913,171,2023-06-12,1117.25,Darbar Mess Pure Veg
1965,1656,101,2023-08-11,1421.64,New Cafe North Indian
1966,1071,208,2023-07-14,453.06,Ruchi Foods Chinese
1967,4533,119,2023-10-23,381.5,Darbar Mess Pure Veg
1968,3076,267,2023-06-02,167.67,Punjabi Zaika House
1969,3957,154,2023-07-09,120.35,Udupi Curry House South Indian
1970,2009,198,2023-02-06,1018.75,Flavour Street Kitchen
1971,4751,251,2023-05-16,598.73,Ruchi Foods South Indian
1972,3000,257,2023-02-22,1386.17,Masala Trail Multicuisine
1973,2168,157,2023-05-12,1205.75,Biryani Brothers
1974,3546,163,2023-04-21,1789.83,New Cafe North Indian
1975,1805,207,2023-12-25,280.64,Darbar Mess Pure Veg
1976,1583,235,2023-01-20,1118.14,Amma Biryani North Indian
1977,4787,182,2023-05-12,520.31,Taste of Biryani Non-Veg
1978,4386,279,2023-10-03,332.72,Masala Trail Multicuisine
1979,4457,239,2023-12-16,944.76,Ruchi Curry House Multicuisine
1980,4233,183,2023-04-13,753.48,Ruchi Foods South Indian
1981,1419,208,2023-03-13,471.95,Spice Kitchen Punjabi
1982,1588,204,2023-07-24,1031.57,Royal Masala Point
1983,1442,164,2023-12-03,654.33,Punjabi Zaika House
1984,1586,291,2023-09-18,852.19,Ruchi Foods Chinese
1985,3607,265,2023-11-01,1137.17,Royal Tiffins Multicuisine
1986,4609,159,2023-06-25,306.35,Spice Kitchen Punjabi
1987,4919,271,2023-11-04,552.99,Ruchi Foods South Indian
1988,2644,121,2023-08-02,328.72,Ruchi Foods Chinese
1989,3679,141,2023-10-24,160.41,Darbar Delights South Indian
1990,2464,135,2023-12-11,1743.49,Amma Biryani North Indian
1991,3823,244,2023-12-08,1428.35,New Foods Chinese
1992,4839,175,2023-07-26,1613.32,Bombay Spice Villa
1993,2124,243,2023-01-22,581.37,Annapurna Kitchen Family Restaurant
1994,3214,281,2023-12-21,1785.29,Royal Eatery South Indian
1995,4429,178,2023-04-05,371.04,Spice Mess Andhra
1996,2370,299,2023-10-07,1258.56,Ruchi Curry House Multicuisine
1997,2373,145,2023-01-07,1079.76,Amma Kitchen Punjabi
1998,2306,103,2023-07-13,698.38,Ruchi Curry House Multicuisine
1999,4874,191,2023-08-22,476.01,Spice Kitchen Punjabi
2000,3894,141,2023-12-23,308.06,Urban Biryani House
516,1737,104,2023-09-23,171.56,Royal Eatery South Indian
1238,1253,249,2023-01-14,1440.09,Amma Restaurant South Indian
1603,1884,199,2023-10-07,1488.83,Amma Biryani North Indian
1884,4638,171,2023-08-07,1738.6,Sri Tiffins Andhra
448,4121,130,2023-12-07,1281.99,Amma Delights Family Restaurant
1994,3214,281,2023-12-21,1785.29,Royal Eatery South Indian
673,1166,147,2023-12-23,415.03,Amma Restaurant South Indian
1225,2934,144,2023-07-23,455.6,Spice Mess Punjabi
370,3652,244,2023-02-02,986.74,Amma Biryani North Indian
1321,1008,167,2023-06-04,1087.43,Spice Mess Punjabi
1191,3854,220,2023-11-09,877.03,Annapurna Kitchen Family Restaurant
580,2893,137,2023-01-10,190.05,Darbar Restaurant North Indian
773,4374,160,2023-02-24,1783.04,Biryani Brothers
1130,4120,168,2023-08-25,1565.12,Swagath Cafe Multicuisine
279,2571,249,2023-02-05,458.52,Bombay Spice Villa
162,1797,157,2023-12-27,236.19,Annapurna Tiffins South Indian
729,1740,254,2023-11-04,666.26,Ruchi Biryani Punjabi
1457,3987,111,2023-07-21,1499.49,Urban Biryani House
47,3459,285,2023-08-06,160.61,Chef’s Delight Kitchen
1774,4192,105,2023-12-03,578.02,Flavour Street Kitchen
404,2484,285,2023-07-27,398.28,New Foods Chinese
1727,1507,171,2023-02-16,1289.19,Royal Masala Point
1826,2373,136,2023-11-12,233.89,Bombay Spice Villa
56,2657,178,2023-01-07,1156.28,New Foods Chinese
1347,3136,145,2023-08-22,1068.85,Grand Cafe Punjabi
1641,1055,106,2023-06-09,773.24,Ruchi Biryani Punjabi
1859,2416,204,2023-11-27,117.76,Swagath Cafe Multicuisine
661,2183,195,2023-12-25,1610.65,Udupi Curry House South Indian
816,1378,147,2023-08-08,1016.75,Urban Biryani House
1093,2120,162,2023-08-01,1733.05,Taste of Biryani Non-Veg
1465,1684,203,2023-05-20,640.67,Royal Tiffins Multicuisine
1731,1603,225,2023-09-20,1542.89,Royal Eatery South Indian
1670,1486,144,2023-12-18,1479.08,Curry Kings Restaurant
631,4060,175,2023-12-07,1171.11,Spice Kitchen Punjabi
1384,1061,151,2023-01-01,342.16,Bombay Spice Villa
960,1102,117,2023-10-07,636.64,Annapurna Tiffins South Indian
34,4158,143,2023-08-01,1064.57,Amma Restaurant South Indian
1661,3431,290,2023-08-08,1687.51,The Feast Factory
885,1364,207,2023-05-27,1106.91,Royal Tiffins Multicuisine
447,2314,146,2023-03-02,471.4,Udupi Curry House South Indian
502,4322,224,2023-11-24,313.93,Curry Kings Restaurant
1570,2534,259,2023-08-13,9583.65,Royal Masala Point
152,2838,239,2023-10-10,1484.07,Flavour Street Kitchen
115,1773,236,2023-08-21,359.33,Chef’s Delight Kitchen
1635,4130,132,2023-01-09,1174.06,The Feast Factory
624,4763,234,2023-12-07,1285.67,Flavour Street Kitchen
1002,4555,271,2023-08-25,1591.29,Amma Kitchen Punjabi
461,3598,131,2023-09-14,834.8,Masala Trail Multicuisine
882,3704,113,2023-12-02,1467.71,Darbar Restaurant North Indian
1770,1022,272,2023-03-03,1089.89,New Cafe North Indian
1761,3076,205,2023-07-06,755.26,The Feast Factory
1353,3996,174,2023-11-23,969.44,FoodHub Express
82,2274,141,2023-06-22,1307.27,Amma Restaurant South Indian
1668,2848,145,2023-09-13,1562.1,New Cafe North Indian
1984,1586,291,2023-09-18,852.19,Ruchi Foods Chinese
1156,3682,297,2023-08-07,497.14,Amma Delights Family Restaurant
753,1671,127,2023-12-01,893.16,Grand Cafe Punjabi
1147,1729,132,2023-08-12,1700.16,Royal Eatery South Indian
1781,4432,259,2023-05-05,1339.97,Royal Biryani North Indian
163,4484,298,2023-03-01,339.65,Royal Eatery South Indian
